,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_activity,control_engagement,control_familiarity,control_chills,control_positivity,control_power,control_like_dislike,song_activity,song_engagement,song_familiarity,song_chills,song_positivity,song_power,song_like_dislike,control_chillsshiversthrills,control_tension,song_chillsshiversthrills,song_tension,control_inspired,control_wonder,control_spirituality,control_thrills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.pop,answers.musicpref.hiphop,answers.musicpref.jazz,answers.musicpref.traditional_irish,answers.musicpref.folk,answers.musicpref.none,answers.musicpref.classical,answers.musicpref.dance,answers.musicpref.world,answers.musicpref.rock,answers.musicpref.hip_hop
5411018708ad6ee3090e6239,5411018708ad6ee3090e6239,dublin,female,1960-01-01,,other,,,False,51.0,True,,,,,,,,3.0,3.0,1.0,2.0,2.0,,3.0,,,,3.0,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,0,0,1,0,1,1,0
5411018808ad6ee3090e6240,5411018808ad6ee3090e6240,dublin,female,1932-01-01,,irish,,,False,79.0,False,,,,,,,,3.0,4.0,4.0,1.0,3.0,,4.0,,,,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5411018908ad6ee3090e624e,5411018908ad6ee3090e624e,dublin,female,1990-01-01,,irish,,,False,21.0,False,,,,,,,,2.0,5.0,4.0,1.0,5.0,,5.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,1,0,0,1,1,1,1,0
5411018a08ad6ee3090e625e,5411018a08ad6ee3090e625e,dublin,male,1995-01-01,,irish,,,False,16.0,True,,,,,,,,4.0,4.0,2.0,2.0,4.0,,4.0,,,,4.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,1,0
5411018a08ad6ee3090e6261,5411018a08ad6ee3090e6261,dublin,male,1978-01-01,,irish,,,False,33.0,True,,,,,,,,2.0,2.0,4.0,3.0,4.0,,2.0,,,,2.0,,,,,,,,,,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,0,0,0,0,0,1,0
541101b808ad6ee3090e62e2,541101b808ad6ee3090e62e2,dublin,male,1978-01-01,False,irish,,3,False,33.0,False,,,,,,,,2.0,3.0,1.0,,3.0,,4.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,0,0,0,0,0,1,0
541101b808ad6ee3090e62eb,541101b808ad6ee3090e62eb,dublin,male,1972-01-01,False,irish,,2,False,39.0,False,,,,,,,,4.0,1.0,4.0,,3.0,,3.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,1,0,0,0
541101b908ad6ee3090e62f9,541101b908ad6ee3090e62f9,dublin,female,1981-01-01,False,irish,,1,False,30.0,False,,,,,,,,2.0,4.0,1.0,,3.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
541101b908ad6ee3090e62fb,541101b908ad6ee3090e62fb,dublin,male,1982-01-01,True,other,,4,False,29.0,True,,,,,,,,2.0,2.0,3.0,,2.0,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,1,0,0,1,0,1,0,1
541101b908ad6ee3090e6301,541101b908ad6ee3090e6301,dublin,male,1983-01-01,False,irish,,3,False,28.0,False,,,,,,,,4.0,5.0,2.0,,4.0,,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,1,0
541101e408ad6ee3090e63b6,541101e408ad6ee3090e63b6,dublin,female,1992-01-01,,irish,,,False,19.0,False,,,,,,,,3.0,4.0,3.0,1.0,3.0,,3.0,,,,3.0,,,,,,,,,,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,1,1
541101e408ad6ee3090e63bc,541101e408ad6ee3090e63bc,dublin,female,1986-01-01,,irish,,,False,25.0,False,,,,,,,,2.0,2.0,1.0,1.0,2.0,,3.0,,,,3.0,,,,,,,,,,4.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,1,1,1
541101e508ad6ee3090e63c2,541101e508ad6ee3090e63c2,dublin,male,1983-01-01,,irish,,,False,28.0,False,,,,,,,,2.0,2.0,2.0,1.0,3.0,,3.0,,,,2.0,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,1
541101e508ad6ee3090e63c3,541101e508ad6ee3090e63c3,dublin,female,1986-01-01,,irish,,,False,25.0,False,,,,,,,,2.0,3.0,1.0,1.0,4.0,,4.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,1
5411020b08ad6ee3090e643d,5411020b08ad6ee3090e643d,dublin,male,1983-01-01,True,other,,2,False,28.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,0,0,0,0
5411020c08ad6ee3090e6445,5411020c08ad6ee3090e6445,dublin,male,1975-01-01,False,other,,2,False,36.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,1,1
5411022e08ad6ee3090e64b6,5411022e08ad6ee3090e64b6,dublin,male,1988-01-01,False,irish,,3,False,23.0,False,,,,,,,,2.0,3.0,3.0,,3.0,,5.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,0,0
5411024a08ad6ee3090e6520,5411024a08ad6ee3090e6520,dublin,male,1986-01-01,True,irish,,4,False,25.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
541102ae08ad6ee3090e6643,541102ae08ad6ee3090e6643,dublin,female,1990-01-01,,irish,,,False,21.0,True,,,,,,,,4.0,2.0,3.0,,2.0,,3.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541102ae08ad6ee3090e6647,541102ae08ad6ee3090e6647,dublin,male,1990-01-01,,irish,,,False,21.0,False,,,,,,,,3.0,2.0,1.0,,2.0,,2.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,1
541102af08ad6ee3090e6652,541102af08ad6ee3090e6652,dublin,female,1980-01-01,,other,,,True,31.0,False,,,,,,,,2.0,4.0,2.0,,3.0,,3.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541102af08ad6ee3090e665e,541102af08ad6ee3090e665e,dublin,male,1970-01-01,,other,,,False,41.0,True,,,,,,,,2.0,2.0,3.0,,2.0,,1.0,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,0
541102b008ad6ee3090e6668,541102b008ad6ee3090e6668,dublin,female,1990-01-01,,irish,,,False,21.0,True,,,,,,,,2.0,2.0,2.0,,4.0,,4.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541102d908ad6ee3090e671b,541102d908ad6ee3090e671b,dublin,female,1947-01-01,False,irish,,2,False,64.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541102da08ad6ee3090e672b,541102da08ad6ee3090e672b,dublin,male,1993-01-01,False,other,,2,False,18.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,1,1,1
5411031008ad6ee3090e67e3,5411031008ad6ee3090e67e3,dublin,female,1997-01-01,True,irish,,3,False,14.0,False,,,,,,,,2.0,2.0,1.0,,2.0,,2.0,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,1,0
5411031108ad6ee3090e67eb,5411031108ad6ee3090e67eb,dublin,female,1996-01-01,False,other,,3,False,15.0,False,,,,,,,,3.0,1.0,2.0,,4.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,0,0
5411035f08ad6ee3090e68c3,5411035f08ad6ee3090e68c3,dublin,male,1980-01-01,,irish,,,False,31.0,False,,,,,,,,1.0,4.0,4.0,,4.0,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
5411036008ad6ee3090e68d5,5411036008ad6ee3090e68d5,dublin,male,1990-01-01,,other,,,False,21.0,True,,,,,,,,2.0,3.0,4.0,,4.0,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,1,0,1,1
5411036108ad6ee3090e68e2,5411036108ad6ee3090e68e2,dublin,male,1990-01-01,,irish,,,False,21.0,False,,,,,,,,2.0,2.0,1.0,,3.0,,4.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
541103ab08ad6ee3090e69e6,541103ab08ad6ee3090e69e6,dublin,male,1984-01-01,True,irish,,3,False,27.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,0,1
541103df08ad6ee3090e6a9f,541103df08ad6ee3090e6a9f,dublin,female,1957-01-01,False,irish,,2,False,54.0,False,,,,,,,,5.0,5.0,2.0,,4.0,,5.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,0,0,1,0,0,0,0
541103e008ad6ee3090e6aa7,541103e008ad6ee3090e6aa7,dublin,male,1978-01-01,True,irish,,5,False,33.0,False,,,,,,,,4.0,5.0,1.0,,5.0,,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,1,0,0,1,0,0,0,0
541103e108ad6ee3090e6aba,541103e108ad6ee3090e6aba,dublin,female,1981-01-01,False,irish,,3,False,30.0,False,,,,,,,,3.0,3.0,4.0,,3.0,,3.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,1,0,0,0,1,0,1,0
5411041008ad6ee3090e6b59,5411041008ad6ee3090e6b59,dublin,female,1990-01-01,,other,,,False,21.0,False,,,,,,,,2.0,3.0,1.0,,5.0,,5.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411041108ad6ee3090e6b62,5411041108ad6ee3090e6b62,dublin,male,1959-01-01,,other,,,False,52.0,False,,,,,,,,1.0,2.0,4.0,,2.0,,2.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,1,0
5411041208ad6ee3090e6b74,5411041208ad6ee3090e6b74,dublin,female,1960-01-01,,irish,,,False,51.0,True,,,,,,,,3.0,5.0,1.0,,4.0,,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,1,0,0
5411043a08ad6ee3090e6bfc,5411043a08ad6ee3090e6bfc,dublin,male,1983-01-01,False,irish,,3,False,28.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,0
5411047708ad6ee3090e6cd4,5411047708ad6ee3090e6cd4,dublin,male,2002-01-01,False,irish,,2,False,9.0,False,,,,,,,,4.0,1.0,1.0,,2.0,,3.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,0,1,1
5411047808ad6ee3090e6ceb,5411047808ad6ee3090e6ceb,dublin,male,1948-01-01,False,irish,,3,False,63.0,True,,,,,,,,1.0,1.0,5.0,,1.0,,1.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5411048f08ad6ee3090e6d37,5411048f08ad6ee3090e6d37,dublin,female,2003-01-01,False,irish,,2,False,8.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,1,0,0
5411049008ad6ee3090e6d45,5411049008ad6ee3090e6d45,dublin,female,1978-01-01,True,other,,3,False,33.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541104c108ad6ee3090e6dd8,541104c108ad6ee3090e6dd8,dublin,male,1979-01-01,False,other,,3,False,32.0,False,,,,,,,,2.0,3.0,3.0,,2.0,,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
541104c108ad6ee3090e6de3,541104c108ad6ee3090e6de3,dublin,male,1957-01-01,True,irish,,2,False,54.0,True,,,,,,,,1.0,1.0,4.0,,1.0,,2.0,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
541104c208ad6ee3090e6df2,541104c208ad6ee3090e6df2,dublin,male,1993-01-01,True,irish,,3,False,18.0,False,,,,,,,,1.0,2.0,5.0,,1.0,,1.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,1,0,0,1,1,1,0,0
541104c308ad6ee3090e6e01,541104c308ad6ee3090e6e01,dublin,male,1983-01-01,True,irish,,3,False,28.0,False,,,,,,,,3.0,5.0,2.0,,3.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
5411051508ad6ee3090e6ef2,5411051508ad6ee3090e6ef2,dublin,male,1980-01-01,,other,,,False,31.0,False,,,,,,,,3.0,2.0,4.0,,2.0,,2.0,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411051708ad6ee3090e6f0e,5411051708ad6ee3090e6f0e,dublin,male,1990-01-01,,irish,,,False,21.0,False,,,,,,,,2.0,2.0,2.0,,3.0,,4.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411051708ad6ee3090e6f15,5411051708ad6ee3090e6f15,dublin,male,1980-01-01,,irish,,,False,31.0,False,,,,,,,,3.0,4.0,3.0,,4.0,,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,0,0,0,0
5411051808ad6ee3090e6f20,5411051808ad6ee3090e6f20,dublin,female,2000-01-01,,irish,,,False,11.0,False,,,,,,,,4.0,3.0,1.0,,3.0,,5.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411051908ad6ee3090e6f37,5411051908ad6ee3090e6f37,dublin,female,1990-01-01,,other,,,False,21.0,False,,,,,,,,3.0,1.0,3.0,,1.0,,2.0,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411054d08ad6ee3090e6fe3,5411054d08ad6ee3090e6fe3,dublin,female,1977-01-01,False,irish,,2,False,34.0,False,,,,,,,,4.0,3.0,4.0,,2.0,,1.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,1,0
5411054e08ad6ee3090e6ff9,5411054e08ad6ee3090e6ff9,dublin,male,1949-01-01,False,irish,,3,False,62.0,True,,,,,,,,2.0,3.0,2.0,,3.0,,4.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
5411059808ad6ee3090e70df,5411059808ad6ee3090e70df,dublin,female,1990-01-01,,irish,,,False,21.0,False,,,,,,,,2.0,2.0,2.0,,1.0,,3.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,0,0,0,0,0,1,1
5411059a08ad6ee3090e70f8,5411059a08ad6ee3090e70f8,dublin,female,1990-01-01,,other,,,False,21.0,False,,,,,,,,3.0,3.0,2.0,,4.0,,4.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411059a08ad6ee3090e7102,5411059a08ad6ee3090e7102,dublin,female,1980-01-01,,other,,,False,31.0,True,,,,,,,,1.0,2.0,3.0,,2.0,,2.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
541105bc08ad6ee3090e7198,541105bc08ad6ee3090e7198,dublin,female,1990-01-01,True,irish,,4,False,21.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,0,0,1,1,0,0,0
541105bc08ad6ee3090e719b,541105bc08ad6ee3090e719b,dublin,female,1986-01-01,False,irish,,3,False,25.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,0
541105e008ad6ee3090e720e,541105e008ad6ee3090e720e,dublin,male,1975-01-01,False,irish,,2,False,36.0,False,,,,,,,,2.0,3.0,1.0,,2.0,,3.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
541105e008ad6ee3090e7218,541105e008ad6ee3090e7218,dublin,male,1990-01-01,False,irish,,2,False,21.0,False,,,,,,,,2.0,2.0,3.0,,2.0,,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
541105e108ad6ee3090e721d,541105e108ad6ee3090e721d,dublin,female,1982-01-01,False,other,,1,False,29.0,False,,,,,,,,3.0,2.0,4.0,,1.0,,2.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411061e08ad6ee3090e72f4,5411061e08ad6ee3090e72f4,dublin,female,1950-01-01,,irish,,,False,61.0,False,,,,,,,,3.0,1.0,1.0,,4.0,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
5411061f08ad6ee3090e72fd,5411061f08ad6ee3090e72fd,dublin,male,1990-01-01,,irish,,,False,21.0,False,,,,,,,,2.0,4.0,2.0,,3.0,,4.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
5411062008ad6ee3090e7310,5411062008ad6ee3090e7310,dublin,female,1990-01-01,,other,,,False,21.0,False,,,,,,,,3.0,2.0,4.0,,2.0,,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,0,1,0
5411062008ad6ee3090e7314,5411062008ad6ee3090e7314,dublin,male,1960-01-01,,irish,,,False,51.0,False,,,,,,,,4.0,2.0,1.0,,4.0,,2.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,0,0
541106b808ad6ee3090e753e,541106b808ad6ee3090e753e,dublin,female,1990-01-01,,other,,,False,21.0,False,,,,,,,,4.0,4.0,3.0,,2.0,,3.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,1,1,1
541106b808ad6ee3090e7545,541106b808ad6ee3090e7545,dublin,male,1960-01-01,,other,,,False,51.0,False,,,,,,,,2.0,2.0,5.0,,2.0,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
541106b908ad6ee3090e754e,541106b908ad6ee3090e754e,dublin,female,1980-01-01,,other,,,False,31.0,False,,,,,,,,2.0,2.0,1.0,,4.0,,4.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,0,1
5411072208ad6ee3090e767c,5411072208ad6ee3090e767c,dublin,female,1988-01-01,False,irish,,2,False,23.0,False,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,4.0,3.0,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,1,1,0
5411072308ad6ee3090e7685,5411072308ad6ee3090e7685,dublin,male,1999-01-01,False,other,,2,False,12.0,False,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411076e08ad6ee3090e7785,5411076e08ad6ee3090e7785,dublin,male,1980-01-01,,other,,,False,31.0,False,,,,,,,,2.0,3.0,2.0,,3.0,,4.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,0,1,1,0
5411076f08ad6ee3090e7799,5411076f08ad6ee3090e7799,dublin,male,1970-01-01,,other,,,False,41.0,False,,,,,,,,4.0,4.0,4.0,,2.0,,3.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,0,0,0,0
5411077008ad6ee3090e77a8,5411077008ad6ee3090e77a8,dublin,female,1970-01-01,,other,,,False,41.0,False,,,,,,,,2.0,1.0,5.0,,1.0,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,1,1,0
5411077108ad6ee3090e77bd,5411077108ad6ee3090e77bd,dublin,male,1980-01-01,,irish,,,False,31.0,False,,,,,,,,2.0,3.0,4.0,,3.0,,3.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,0,0,1,0,1,0,0
541108a708ad6ee3090e7a40,541108a708ad6ee3090e7a40,manila,male,1973-01-01,True,filipino,False,5,False,40.0,True,,,,,,,,2.0,3.0,4.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,1,0,0,1
54110af108ad6ee3090e7ebf,54110af108ad6ee3090e7ebf,manila,female,1982-01-01,False,filipino,True,3,False,31.0,True,,,,,,,,5.0,4.0,1.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,0
54110cce08ad6ee3090e824d,54110cce08ad6ee3090e824d,manila,male,1985-01-01,False,filipino,False,3,False,28.0,False,,,,,,,,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,1,1,1
54111f9f08ad6ee3090e9ccb,54111f9f08ad6ee3090e9ccb,singapore,female,1990-01-01,False,singaporean,False,1,False,23.0,False,,,,,,,,5.0,2.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411200b08ad6ee3090e9d38,5411200b08ad6ee3090e9d38,singapore,male,1958-01-01,False,singaporean,False,1,False,55.0,False,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,1,0,0,0
5411202408ad6ee3090e9d52,5411202408ad6ee3090e9d52,singapore,male,1991-01-01,True,singaporean,False,4,False,22.0,False,,,,,,,,3.0,2.0,1.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,0,0
